user_id,total_spending,avg_transaction,transaction_count,std_amount,max_transaction,weekend_ratio,night_ratio,unique_categories,cat_bought_for_myself,cat_cafe,cat_clothes,cat_fines,cat_food,cat_gifts,cat_health,cat_job,cat_leisure,cat_loan_given,cat_other,cat_public_transport,cat_taxi,cat_university,dominant_payment,impulse_score,cluster,spending_persona
USER_247,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_248,1.0,1.0,1,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,1.0,1,Impulsive Spender
USER_249,73.0,73.0,1,0.0,73.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_25,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_250,12.0,12.0,1,0.0,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Unknown,0.0,0,Rational Spender
USER_251,4.0,4.0,1,0.0,4.0,0.0,0.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_252,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_253,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_254,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_255,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_256,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_257,5.0,5.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Unknown,0.5,0,Rational Spender
USER_258,15.0,15.0,1,0.0,15.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Unknown,0.5,0,Rational Spender
USER_259,9.0,9.0,1,0.0,9.0,1.0,0.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_26,8.0,8.0,1,0.0,8.0,0.0,0.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_260,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_261,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_262,6.0,6.0,1,0.0,6.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Unknown,0.5,0,Rational Spender
USER_263,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_264,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_265,10.0,10.0,1,0.0,10.0,0.0,1.0,1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_266,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_267,457.0,457.0,1,0.0,457.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_268,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_269,9.0,9.0,1,0.0,9.0,0.0,0.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_27,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_270,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_271,9.0,9.0,1,0.0,9.0,0.0,0.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_272,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_273,6.0,6.0,1,0.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_274,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_275,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_276,6.0,6.0,1,0.0,6.0,0.0,1.0,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_277,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_278,17.0,17.0,1,0.0,17.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,Unknown,0.0,0,Rational Spender
USER_279,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_28,79.0,79.0,1,0.0,79.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_280,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_281,18.0,18.0,1,0.0,18.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,Unknown,0.5,0,Rational Spender
USER_282,1.0,1.0,1,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,1.0,1,Impulsive Spender
USER_283,20.0,20.0,1,0.0,20.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Unknown,0.5,0,Rational Spender
USER_284,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_285,2.0,2.0,1,0.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_286,5.0,5.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_287,1.0,1.0,1,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,1.0,1,Impulsive Spender
USER_288,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_289,2.0,2.0,1,0.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_29,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_290,9.0,9.0,1,0.0,9.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Unknown,0.5,0,Rational Spender
USER_291,9.0,9.0,1,0.0,9.0,1.0,0.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_292,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_293,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_294,4.0,4.0,1,0.0,4.0,0.0,0.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_295,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_296,15.0,15.0,1,0.0,15.0,0.0,0.0,1,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_297,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_298,5.0,5.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_299,4.0,4.0,1,0.0,4.0,0.0,1.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_3,10.0,10.0,1,0.0,10.0,0.0,0.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_30,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_300,5.0,5.0,1,0.0,5.0,0.0,1.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_301,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_302,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_303,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_304,21.0,21.0,1,0.0,21.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_305,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_306,11.0,11.0,1,0.0,11.0,1.0,0.0,1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_307,17.0,17.0,1,0.0,17.0,1.0,0.0,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_308,55.0,55.0,1,0.0,55.0,1.0,0.0,1,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_309,12.0,12.0,1,0.0,12.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Unknown,0.5,0,Rational Spender
USER_31,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_310,10.0,10.0,1,0.0,10.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_311,12.0,12.0,1,0.0,12.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_312,10.0,10.0,1,0.0,10.0,1.0,0.0,1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_313,22.0,22.0,1,0.0,22.0,1.0,0.0,1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_314,9.0,9.0,1,0.0,9.0,1.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_315,10.0,10.0,1,0.0,10.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_316,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_317,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_318,11.0,11.0,1,0.0,11.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_319,93.0,93.0,1,0.0,93.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_32,9.0,9.0,1,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_320,32.0,32.0,1,0.0,32.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_321,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_322,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_323,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_324,13.0,13.0,1,0.0,13.0,0.0,1.0,1,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_325,6.0,6.0,1,0.0,6.0,0.0,0.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_326,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_327,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_328,2.0,2.0,1,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_329,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_33,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_330,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_331,3.0,3.0,1,0.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_332,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_333,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_334,55.0,55.0,1,0.0,55.0,1.0,0.0,1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_335,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_336,1.0,1.0,1,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_337,4.0,4.0,1,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_338,6.0,6.0,1,0.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_339,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_34,3.0,3.0,1,0.0,3.0,0.0,0.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_340,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_341,16.0,16.0,1,0.0,16.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_342,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_343,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_344,8.0,8.0,1,0.0,8.0,0.0,0.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_345,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_346,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_347,12.0,12.0,1,0.0,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Unknown,0.0,0,Rational Spender
USER_348,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_349,71.0,71.0,1,0.0,71.0,0.0,0.0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_35,1.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.5,1,Impulsive Spender
USER_350,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_351,6.0,6.0,1,0.0,6.0,1.0,0.0,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_352,20.0,20.0,1,0.0,20.0,1.0,0.0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_353,11.0,11.0,1,0.0,11.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_354,5.0,5.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_355,10.0,10.0,1,0.0,10.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_356,5.0,5.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.5,0,Rational Spender
USER_358,22.0,22.0,1,0.0,22.0,0.0,0.0,1,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_359,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_36,3.0,3.0,1,0.0,3.0,0.0,0.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_360,5.0,5.0,1,0.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_361,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
USER_362,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0,Rational Spender
